ID,conditionName,trialN,block,trial,stream,task,condition,action,accuracy,reward,timeVAS,confVAS,actionTime,timeVASsec,timeBias,firstLetPosEv,Cond,totalev,balev,meanrt,recency
11,NH,100,2,48,3,2,3,1,0,1,68.5,46.5,18.19690213,17.125,-1,1,3,12,0,18.19690213,0.691358025
11,NH,45,1,45,3,1,3,1,0,1,44.125,68.75,14.62685623,11.03125,-4,1,3,9,1,14.62685623,0.691358025
11,NH,112,3,8,3,2,3,0,0,1,NA,73.13,NA,NaN,NA,1,NA,NA,NA,NA,0.691358025
11,NH,77,2,25,3,1,3,0,0,0,NA,73.13,NA,NaN,NA,0,NA,NA,NA,NA,0.691358025
11,NH,71,2,19,3,1,3,1,0,0,83.625,44.5,24.46523124,20.90625,-4,1,3,17,1,24.46523124,0.691358025
11,NL,2,1,2,4,2,4,0,0,1,NA,50.88,NA,NaN,NA,1,NA,NA,NA,NA,1.995061728
11,NL,62,2,10,4,2,4,0,0,0,NA,21.38,NA,NaN,NA,0,NA,NA,NA,NA,1.995061728
11,NL,124,3,20,4,2,4,1,0,0,22.25,79.75,12.79392522,5.5625,-7,0,4,6,2,12.79392522,1.995061728
11,NL,139,3,35,4,1,4,1,0,1,24.125,67.5,16.984815,6.03125,-11,0,4,8,2,16.984815,1.995061728
11,NL,84,2,32,4,2,4,1,0,0,63.75,51.63,18.50058658,15.9375,-3,1,4,10,2,18.50058658,1.995061728
11,NL,108,3,4,4,1,4,1,0,1,36.875,15.25,12.90197627,9.21875,-4,1,4,6,2,12.90197627,1.995061728
11,NL,35,1,35,4,1,4,0,0,1,NA,88.13,NA,NaN,NA,1,NA,NA,NA,NA,1.995061728
11,NL,48,1,48,4,1,4,0,0,1,NA,73.75,NA,NaN,NA,0,NA,NA,NA,NA,1.995061728
11,NL,21,1,21,4,2,4,1,0,1,53,58.88,16.46831049,13.25,-3,1,4,9,1,16.46831049,1.995061728
11,NL,88,2,36,4,1,4,0,0,0,NA,77.13,NA,NaN,NA,1,NA,NA,NA,NA,1.995061728
11,NL,42,1,42,4,2,4,0,0,1,NA,47,NA,NaN,NA,0,NA,NA,NA,NA,1.995061728
11,NL,44,1,44,4,2,4,1,0,1,44.625,66.5,17.07254423,11.15625,-6,1,4,9,1,17.07254423,1.995061728
11,NL,39,1,39,4,1,4,0,0,1,NA,77.63,NA,NaN,NA,1,NA,NA,NA,NA,1.995061728
11,NL,107,3,3,4,2,4,0,0,0,NA,20.63,NA,NaN,NA,1,NA,NA,NA,NA,1.995061728
11,NL,23,1,23,4,2,4,1,0,1,49.5,79,13.42022265,12.375,-1,1,4,4,2,13.42022265,1.995061728
11,NL,81,2,29,4,2,4,1,0,0,32,75.38,13.12181444,8,-5,1,4,7,3,13.12181444,1.995061728
11,NL,43,1,43,4,2,4,0,0,1,NA,18.38,NA,NaN,NA,1,NA,NA,NA,NA,1.995061728
11,NL,57,2,5,4,1,4,0,0,1,NA,22.5,NA,NaN,NA,1,NA,NA,NA,NA,1.995061728
11,NL,80,2,28,4,2,4,0,0,0,NA,19.25,NA,NaN,NA,1,NA,NA,NA,NA,1.995061728
11,NL,86,2,34,4,2,4,0,0,1,NA,75.38,NA,NaN,NA,0,NA,NA,NA,NA,1.995061728
11,NL,129,3,25,4,1,4,0,0,1,NA,72,NA,NaN,NA,0,NA,NA,NA,NA,1.995061728
11,NL,34,1,34,4,1,4,0,0,0,NA,17.88,NA,NaN,NA,1,NA,NA,NA,NA,1.995061728
11,NL,20,1,20,4,1,4,0,0,1,NA,52.63,NA,NaN,NA,1,NA,NA,NA,NA,1.995061728
11,NL,142,3,38,4,2,4,0,0,0,NA,52,NA,NaN,NA,1,NA,NA,NA,NA,1.995061728
11,NL,133,3,29,4,1,4,0,0,1,NA,79.75,NA,NaN,NA,0,NA,NA,NA,NA,1.995061728
11,NL,105,3,1,4,1,4,1,0,1,27,82,17.67394361,6.75,-11,1,4,7,3,17.67394361,1.995061728
11,NL,134,3,30,4,2,4,1,0,0,93.375,79.88,24.06810247,23.34375,-1,1,4,11,1,24.06810247,1.995061728
11,NL,98,2,46,4,1,4,1,0,0,91.375,24.5,24.51215795,22.84375,-2,0,4,9,1,24.51215795,1.995061728
11,NL,19,1,19,4,1,4,0,0,1,NA,73.5,NA,NaN,NA,0,NA,NA,NA,NA,1.995061728
11,NL,56,2,4,4,1,4,0,0,1,NA,28,NA,NaN,NA,1,NA,NA,NA,NA,1.995061728
11,NL,109,3,5,4,2,4,0,0,0,NA,30.13,NA,NaN,NA,1,NA,NA,NA,NA,1.995061728
11,NL,91,2,39,4,2,4,0,0,1,NA,42.88,NA,NaN,NA,0,NA,NA,NA,NA,1.995061728
11,NL,97,2,45,4,2,4,1,0,1,78.25,80.13,21.91864374,19.5625,-2,0,4,10,2,21.91864374,1.995061728
11,NL,126,3,22,4,2,4,1,0,1,90.375,59.13,24.42916208,22.59375,-2,0,4,11,1,24.42916208,1.995061728
11,NL,60,2,8,4,1,4,0,0,0,NA,69.75,NA,NaN,NA,0,NA,NA,NA,NA,1.995061728
11,NL,138,3,34,4,2,4,1,0,1,55.75,79.38,18.96135766,13.9375,-5,1,4,6,0,18.96135766,1.995061728
11,NL,51,1,51,4,2,4,0,0,1,NA,21.13,NA,NaN,NA,0,NA,NA,NA,NA,1.995061728
11,NL,82,2,30,4,1,4,1,0,1,81.875,81.88,22.28705378,20.46875,-2,1,4,10,2,22.28705378,1.995061728
11,NL,152,3,48,4,1,4,0,0,1,NA,10.13,NA,NaN,NA,1,NA,NA,NA,NA,1.995061728
11,proAction,85,2,33,1,2,-1,1,1,1,51.875,59,15.61980696,12.96875,-3,0,2,7,3,15.61980696,1.153153153
11,proAction,55,2,3,2,1,-1,1,1,1,61.625,74.88,18.18743468,15.40625,-3,0,2,12,2,18.18743468,1.153153153
11,proAction,95,2,43,2,1,-1,1,1,1,52.375,54,15.20302348,13.09375,-2,0,2,9,3,15.20302348,1.153153153
11,proAction,68,2,16,1,2,-1,1,1,1,63.875,79.63,17.84856546,15.96875,-2,1,2,11,3,17.84856546,1.153153153
11,proAction,52,1,52,2,1,-1,1,1,1,27.875,76,15.38760257,6.96875,-8,0,2,7,1,15.38760257,1.153153153
11,proAction,111,3,7,1,2,-1,1,1,1,53.375,71.5,16.01473874,13.34375,-3,0,2,8,2,16.01473874,1.153153153
11,proAction,28,1,28,2,1,-1,1,1,1,54.125,70,14.318024,13.53125,-1,1,2,6,2,14.318024,1.153153153
11,proAction,125,3,21,1,2,-1,1,1,1,16.5,86,11.5624534,4.125,-7,0,2,6,2,11.5624534,1.153153153
11,proAction,122,3,18,1,2,-1,1,1,1,30.5,80.38,13.3693914,7.625,-6,1,2,9,3,13.3693914,1.153153153
11,proAction,127,3,23,2,1,-1,1,1,1,71.25,84,16.98732059,17.8125,1,0,2,11,3,16.98732059,1.153153153
11,proAction,4,1,4,1,2,-1,0,-1,-1,NA,99.75,NA,NaN,NA,0,NA,NA,NA,NA,1.153153153
11,proAction,50,1,50,2,1,-1,1,1,1,37.375,89.75,16.52471562,9.34375,-7,1,2,8,4,16.52471562,1.153153153
11,proAction,47,1,47,2,1,-1,1,1,1,32,91.75,11.01318053,8,-3,1,2,7,5,11.01318053,1.153153153
11,proAction,78,2,26,1,2,-1,1,1,1,20.125,75,9.357982477,5.03125,-4,1,2,5,3,9.357982477,1.153153153
11,proAction,49,1,49,1,2,-1,1,1,1,37.125,74.88,14.93380043,9.28125,-6,0,2,9,3,14.93380043,1.153153153
11,proAction,40,1,40,1,2,-1,1,1,1,88.875,76.63,22.94970596,22.21875,-1,0,2,12,2,22.94970596,1.153153153
11,proAction,13,1,13,1,2,-1,1,1,1,52.5,72.88,13.58699083,13.125,0,0,2,7,3,13.58699083,1.153153153
11,proAction,14,1,14,2,1,-1,1,1,1,57.75,64.5,13.83089186,14.4375,1,1,2,8,0,13.83089186,1.153153153
11,proAction,136,3,32,1,2,-1,1,1,1,26,95.88,15.37997079,6.5,-9,0,2,8,4,15.37997079,1.153153153
11,proAction,16,1,16,1,2,-1,1,1,1,41.25,73.13,12.29293732,10.3125,-2,1,2,6,2,12.29293732,1.153153153
11,proAction,58,2,6,2,1,-1,1,1,1,32.875,72.38,17.05604132,8.21875,-9,0,2,10,2,17.05604132,1.153153153
11,proAction,113,3,9,1,2,-1,1,1,1,36.625,81,15.22975189,9.15625,-6,1,2,8,4,15.22975189,1.153153153
11,proAction,140,3,36,2,1,-1,1,1,1,29.75,82.5,11.3617628,7.4375,-4,0,2,8,4,11.3617628,1.153153153
11,proAction,75,2,23,2,1,-1,1,1,1,50,80.25,15.41562199,12.5,-3,1,2,8,2,15.41562199,1.153153153
11,proAction,89,2,37,2,1,-1,1,1,1,51.75,85.25,13.72977825,12.9375,-1,0,2,8,4,13.72977825,1.153153153
11,proAction,117,3,13,2,1,-1,1,1,1,65.375,77.88,18.36938538,16.34375,-2,1,2,10,4,18.36938538,1.153153153
11,proAction,64,2,12,1,2,-1,1,1,1,46.5,71.5,15.51053922,11.625,-4,1,2,9,5,15.51053922,1.153153153
11,proAction,132,3,28,2,1,-1,1,1,1,46.75,76.25,13.62246331,11.6875,-2,0,2,8,2,13.62246331,1.153153153
11,proAction,66,2,14,2,1,-1,1,1,1,76.125,74.88,19.19375953,19.03125,0,0,2,10,2,19.19375953,1.153153153
11,proAction,67,2,15,1,2,-1,1,1,1,55.375,37.25,18.93733409,13.84375,-5,0,2,11,3,18.93733409,1.153153153
11,proAction,148,3,44,2,1,-1,1,1,1,63.125,80.5,17.77813966,15.78125,-2,0,2,10,2,17.77813966,1.153153153
11,proAction,149,3,45,1,2,-1,1,1,1,20.125,79,14.53322683,5.03125,-10,1,2,9,5,14.53322683,1.153153153
11,proAction,70,2,18,1,2,-1,1,1,1,34.75,78.63,15.75118086,8.6875,-7,0,2,10,4,15.75118086,1.153153153
11,proAction,30,1,30,2,1,-1,1,1,1,54.375,64.5,10.93981384,13.59375,3,1,2,7,3,10.93981384,1.153153153
11,proAction,46,1,46,1,2,-1,1,1,1,31.875,73.13,16.152762,7.96875,-8,0,2,9,1,16.152762,1.153153153
11,proAction,32,1,32,2,1,-1,1,1,1,46.5,78.63,20.48100937,11.625,-9,0,2,10,2,20.48100937,1.153153153
11,proAction,74,2,22,2,1,-1,1,1,1,40.5,76.25,16.4824154,10.125,-6,1,2,9,3,16.4824154,1.153153153
11,proAction,115,3,11,2,1,-1,1,1,1,89.5,66.88,23.14972097,22.375,-1,1,2,12,2,23.14972097,1.153153153
11,proAction,130,3,26,2,1,-1,1,1,1,37.125,76.5,13.60303615,9.28125,-4,0,2,9,3,13.60303615,1.153153153
12,antiAction,96,2,44,2,2,1,0,1,1,NA,55.5,NA,NaN,NA,0,NA,NA,NA,NA,NA
12,antiAction,155,3,51,2,2,1,0,1,1,NA,58.63,NA,NaN,NA,0,NA,NA,NA,NA,NA
12,antiAction,127,3,23,1,1,1,0,1,1,NA,60.38,NA,NaN,NA,1,NA,NA,NA,NA,NA
12,antiAction,103,2,51,1,1,1,0,1,1,NA,62.25,NA,NaN,NA,0,NA,NA,NA,NA,NA
12,antiAction,9,1,9,2,2,1,0,1,1,NA,72.25,NA,NaN,NA,0,NA,NA,NA,NA,NA
12,antiAction,118,3,14,2,2,1,0,1,1,NA,83.13,NA,NaN,NA,0,NA,NA,NA,NA,NA
12,antiAction,130,3,26,1,1,1,0,1,1,NA,79.63,NA,NaN,NA,0,NA,NA,NA,NA,NA
12,antiAction,28,1,28,2,2,1,0,1,1,NA,54.88,NA,NaN,NA,0,NA,NA,NA,NA,NA
12,antiAction,43,1,43,1,1,1,1,-1,-1,31.25,71.38,18.96709197,7.8125,-11,0,NA,NA,NA,NA,NA
12,antiAction,14,1,14,1,1,1,0,1,1,NA,21.13,NA,NaN,NA,0,NA,NA,NA,NA,NA
12,antiAction,23,1,23,2,2,1,0,1,1,NA,70.38,NA,NaN,NA,1,NA,NA,NA,NA,NA
12,antiAction,6,1,6,1,1,1,0,1,1,NA,71.13,NA,NaN,NA,0,NA,NA,NA,NA,NA
12,antiAction,74,2,22,1,1,1,0,1,1,NA,43.13,NA,NaN,NA,0,NA,NA,NA,NA,NA
12,antiAction,75,2,23,2,2,1,0,1,1,NA,56.75,NA,NaN,NA,1,NA,NA,NA,NA,NA
12,antiAction,106,3,2,2,2,1,0,1,1,NA,74.13,NA,NaN,NA,1,NA,NA,NA,NA,NA
12,antiAction,63,2,11,1,1,1,0,1,1,NA,63,NA,NaN,NA,0,NA,NA,NA,NA,NA
12,antiAction,67,2,15,1,1,1,0,1,1,NA,20.5,NA,NaN,NA,1,NA,NA,NA,NA,NA
12,antiAction,136,3,32,1,1,1,0,1,1,NA,69.13,NA,NaN,NA,0,NA,NA,NA,NA,NA
12,antiAction,45,1,45,1,1,1,0,1,1,NA,39.38,NA,NaN,NA,0,NA,NA,NA,NA,NA
12,antiAction,153,3,49,1,1,1,0,1,1,NA,10,NA,NaN,NA,1,NA,NA,NA,NA,NA
12,antiAction,99,2,47,1,1,1,0,1,1,NA,74.75,NA,NaN,NA,0,NA,NA,NA,NA,NA
12,antiAction,73,2,21,1,1,1,0,1,1,NA,78.38,NA,NaN,NA,1,NA,NA,NA,NA,NA
12,antiAction,61,2,9,2,2,1,0,1,1,NA,39.25,NA,NaN,NA,0,NA,NA,NA,NA,NA
12,antiAction,89,2,37,1,1,1,0,1,1,NA,78.63,NA,NaN,NA,0,NA,NA,NA,NA,NA
12,antiAction,36,1,36,2,2,1,0,1,1,NA,54.63,NA,NaN,NA,1,NA,NA,NA,NA,NA
12,antiAction,17,1,17,2,2,1,0,1,1,NA,45.38,NA,NaN,NA,0,NA,NA,NA,NA,NA
12,antiAction,92,2,40,2,2,1,0,1,1,NA,55.25,NA,NaN,NA,1,NA,NA,NA,NA,NA
12,antiAction,132,3,28,2,2,1,0,1,1,NA,78.75,NA,NaN,NA,0,NA,NA,NA,NA,NA
12,antiAction,111,3,7,2,2,1,0,1,1,NA,80.38,NA,NaN,NA,0,NA,NA,NA,NA,NA
12,antiAction,54,2,2,2,2,1,0,1,1,NA,86.75,NA,NaN,NA,1,NA,NA,NA,NA,NA
12,antiAction,135,3,31,1,1,1,0,1,1,NA,84.5,NA,NaN,NA,0,NA,NA,NA,NA,NA
12,antiAction,71,2,19,2,2,1,0,1,1,NA,70.13,NA,NaN,NA,0,NA,NA,NA,NA,NA
12,antiAction,33,1,33,2,2,1,0,1,1,NA,61.38,NA,NaN,NA,1,NA,NA,NA,NA,NA
12,antiAction,4,1,4,1,1,1,0,1,1,NA,90.5,NA,NaN,NA,1,NA,NA,NA,NA,NA
12,antiAction,18,1,18,1,1,1,0,1,1,NA,19,NA,NaN,NA,0,NA,NA,NA,NA,NA
12,antiAction,114,3,10,1,1,1,0,1,1,NA,59.25,NA,NaN,NA,0,NA,NA,NA,NA,NA
12,antiAction,145,3,41,1,1,1,0,1,1,NA,68.75,NA,NaN,NA,1,NA,NA,NA,NA,NA
12,antiAction,151,3,47,2,2,1,0,1,1,NA,64.88,NA,NaN,NA,0,NA,NA,NA,NA,NA
12,antiAction,16,1,16,1,1,1,0,1,1,NA,68.88,NA,NaN,NA,0,NA,NA,NA,NA,NA
12,NH,1,1,1,3,2,3,0,0,0,NA,56,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
12,NH,123,3,19,3,2,3,1,0,1,64.5,79.63,16.44135474,16.125,0,0,3,12,2,16.44135474,1.777777778
12,NH,124,3,20,3,1,3,0,0,1,NA,2.88,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
12,NH,44,1,44,3,2,3,0,0,1,NA,51.25,NA,NaN,NA,1,NA,NA,NA,NA,1.777777778
12,NH,139,3,35,3,2,3,0,0,0,NA,87.88,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
12,NH,46,1,46,3,1,3,0,0,0,NA,37.88,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
12,NH,60,2,8,3,1,3,1,0,1,94.875,13.75,22.66431916,23.71875,1,1,3,18,2,22.66431916,1.777777778
12,NH,21,1,21,3,2,3,1,0,1,87.75,42.38,24.95331198,21.9375,-3,0,3,19,1,24.95331198,1.777777778
12,NH,22,1,22,3,2,3,0,0,0,NA,6.75,NA,NaN,NA,1,NA,NA,NA,NA,1.777777778
12,NH,10,1,10,3,2,3,0,0,0,NA,49.75,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
12,NH,24,1,24,3,1,3,0,0,0,NA,78.88,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
12,NH,52,1,52,3,1,3,0,0,0,NA,34.5,NA,NaN,NA,1,NA,NA,NA,NA,1.777777778
12,NH,26,1,26,3,1,3,0,0,1,NA,20.88,NA,NaN,NA,1,NA,NA,NA,NA,1.777777778
12,NH,27,1,27,3,2,3,1,0,0,19.375,43.13,11.88857105,4.84375,-7,0,3,11,1,11.88857105,1.777777778
12,NH,15,1,15,3,2,3,0,0,1,NA,18.38,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
12,NH,137,3,33,3,1,3,0,0,1,NA,22.25,NA,NaN,NA,1,NA,NA,NA,NA,1.777777778
12,NH,97,2,45,3,2,3,0,0,0,NA,68.75,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
12,NH,31,1,31,3,1,3,0,0,1,NA,20,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
12,NH,140,3,36,3,1,3,0,0,0,NA,54.38,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
12,NH,154,3,50,3,2,3,1,0,0,11.875,84.13,7.113353786,2.96875,-4,1,3,4,2,7.113353786,1.777777778
12,NH,113,3,9,3,2,3,1,0,1,87.625,54.5,22.72103233,21.90625,-1,1,3,16,2,22.72103233,1.777777778
12,NH,156,3,52,3,1,3,0,0,0,NA,66.75,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
12,NH,143,3,39,3,1,3,0,0,1,NA,9,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
12,NH,77,2,25,3,2,3,0,0,1,NA,31.63,NA,NaN,NA,1,NA,NA,NA,NA,1.777777778
12,NH,65,2,13,3,2,3,0,0,0,NA,18.38,NA,NaN,NA,1,NA,NA,NA,NA,1.777777778
12,NH,119,3,15,3,2,3,0,0,1,NA,15,NA,NaN,NA,1,NA,NA,NA,NA,1.777777778
12,NH,120,3,16,3,2,3,1,0,1,92.125,18.75,22.62375531,23.03125,0,1,3,18,2,22.62375531,1.777777778
12,NH,68,2,16,3,1,3,1,0,1,63.375,27.5,20.59275831,15.84375,-5,1,3,15,3,20.59275831,1.777777778
12,NH,29,1,29,3,1,3,0,0,0,NA,69.13,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
12,NH,104,2,52,3,1,3,0,0,0,NA,75.88,NA,NaN,NA,1,NA,NA,NA,NA,1.777777778
12,NH,84,2,32,3,1,3,0,0,0,NA,79.25,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
12,NH,72,2,20,3,1,3,0,0,1,NA,73.13,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
12,NH,59,2,7,3,1,3,0,0,1,NA,14.88,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
12,NH,82,2,30,3,2,3,1,0,1,41.25,62.88,18.5963684,10.3125,-8,1,3,12,2,18.5963684,1.777777778
12,NH,101,2,49,3,2,3,0,0,1,NA,35.63,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
12,NH,76,2,24,3,2,3,1,0,1,89.125,20.88,23.98048302,22.28125,-2,1,3,16,0,23.98048302,1.777777778
12,NH,116,3,12,3,1,3,0,0,1,NA,66,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
12,NH,148,3,44,3,2,3,1,0,1,92.5,27.25,24.4952371,23.125,-1,1,3,17,3,24.4952371,1.777777778
12,NH,81,2,29,3,2,3,0,0,1,NA,75.5,NA,NaN,NA,0,NA,NA,NA,NA,1.777777778
12,NL,91,2,39,4,1,4,1,0,0,63.25,41.75,19.2689995,15.8125,-3,0,4,8,2,19.2689995,2.830769231
12,NL,78,2,26,4,2,4,1,0,0,9.75,33.13,9.834437782,2.4375,-7,1,4,5,1,9.834437782,2.830769231
12,NL,38,1,38,4,1,4,0,0,1,NA,53.5,NA,NaN,NA,0,NA,NA,NA,NA,2.830769231
12,NL,69,2,17,4,2,4,0,0,0,NA,63.5,NA,NaN,NA,1,NA,NA,NA,NA,2.830769231
12,NL,109,3,5,4,2,4,1,0,0,64.75,40.5,22.08492642,16.1875,-6,0,4,9,1,22.08492642,2.830769231
12,NL,83,2,31,4,1,4,0,0,0,NA,39.5,NA,NaN,NA,0,NA,NA,NA,NA,2.830769231
12,NL,37,1,37,4,2,4,1,0,0,60,60.25,20.23237733,15,-5,1,4,10,2,20.23237733,2.830769231
12,NL,64,2,12,4,1,4,0,0,1,NA,27.25,NA,NaN,NA,1,NA,NA,NA,NA,2.830769231
12,NL,47,1,47,4,2,4,1,0,0,56.5,57.5,18.71838236,14.125,-5,0,4,8,2,18.71838236,2.830769231
12,NL,87,2,35,4,1,4,0,0,1,NA,30.38,NA,NaN,NA,0,NA,NA,NA,NA,2.830769231
12,NL,115,3,11,4,2,4,1,0,0,89.875,84,21.18171224,22.46875,1,1,4,9,1,21.18171224,2.830769231
12,NL,42,1,42,4,1,4,0,0,0,NA,34.5,NA,NaN,NA,1,NA,NA,NA,NA,2.830769231
12,NL,117,3,13,4,1,4,1,0,1,93.625,23.25,24.13220084,23.40625,-1,0,4,8,0,24.13220084,2.830769231
12,NL,131,3,27,4,2,4,1,0,1,74.5,68.38,21.60136646,18.625,-3,0,4,6,6,21.60136646,2.830769231
12,NL,40,1,40,4,2,4,0,0,1,NA,47.75,NA,NaN,NA,1,NA,NA,NA,NA,2.830769231
12,NL,49,1,49,4,1,4,1,0,0,76.5,25.63,20.65211932,19.125,-2,1,4,11,1,20.65211932,2.830769231
12,NL,121,3,17,4,1,4,0,0,0,NA,68.88,NA,NaN,NA,0,NA,NA,NA,NA,2.830769231
12,NL,122,3,18,4,1,4,0,0,1,NA,12.13,NA,NaN,NA,0,NA,NA,NA,NA,2.830769231
12,NL,56,2,4,4,2,4,0,0,1,NA,33.5,NA,NaN,NA,1,NA,NA,NA,NA,2.830769231
12,NL,80,2,28,4,2,4,0,0,1,NA,52.38,NA,NaN,NA,0,NA,NA,NA,NA,2.830769231
12,NL,112,3,8,4,2,4,0,0,1,NA,69.63,NA,NaN,NA,0,NA,NA,NA,NA,2.830769231
12,NL,86,2,34,4,1,4,1,0,0,44.875,70.63,15.6655217,11.21875,-4,1,4,6,0,15.6655217,2.830769231
12,NL,19,1,19,4,2,4,0,0,0,NA,36.5,NA,NaN,NA,0,NA,NA,NA,NA,2.830769231
12,NL,7,1,7,4,2,4,1,0,1,89.875,53,23.23794729,22.46875,-1,0,NA,NA,NA,NA,2.830769231
12,NL,142,3,38,4,2,4,0,0,0,NA,33,NA,NaN,NA,0,NA,NA,NA,NA,2.830769231
12,NL,90,2,38,4,2,4,1,0,0,49.375,58.88,17.84239406,12.34375,-5,1,4,8,4,17.84239406,2.830769231
12,NL,144,3,40,4,1,4,1,0,1,32.75,66,13.31833996,8.1875,-5,1,4,7,1,13.31833996,2.830769231
12,NL,79,2,27,4,1,4,0,0,1,NA,23.5,NA,NaN,NA,1,NA,NA,NA,NA,2.830769231
12,NL,66,2,14,4,2,4,0,0,1,NA,35.25,NA,NaN,NA,1,NA,NA,NA,NA,2.830769231
12,NL,13,1,13,4,1,4,0,0,1,NA,43.13,NA,NaN,NA,0,NA,NA,NA,NA,2.830769231
12,NL,108,3,4,4,1,4,0,0,1,NA,43,NA,NaN,NA,0,NA,NA,NA,NA,2.830769231
12,NL,149,3,45,4,1,4,0,0,1,NA,52.38,NA,NaN,NA,0,NA,NA,NA,NA,2.830769231
12,NL,85,2,33,4,2,4,0,0,1,NA,75.38,NA,NaN,NA,0,NA,NA,NA,NA,2.830769231
12,NL,125,3,21,4,2,4,1,0,0,50.25,22.5,15.84261666,12.5625,-3,1,4,8,2,15.84261666,2.830769231
12,NL,152,3,48,4,2,4,0,0,1,NA,58.63,NA,NaN,NA,1,NA,NA,NA,NA,2.830769231
12,NL,32,1,32,4,1,4,1,0,1,52.75,56.13,19.02960407,13.1875,-6,1,4,8,2,19.02960407,2.830769231
12,NL,20,1,20,4,2,4,1,0,0,48.75,50.75,14.76812803,12.1875,-3,0,NA,NA,NA,NA,2.830769231
12,NL,34,1,34,4,2,4,1,0,0,42.875,47.25,19.22132978,10.71875,-9,1,4,9,3,19.22132978,2.830769231
12,NL,35,1,35,4,1,4,0,0,1,NA,79.63,NA,NaN,NA,1,NA,NA,NA,NA,2.830769231
12,proAction,30,1,30,1,2,-1,1,1,1,51.875,70.88,18.66692171,12.96875,-6,0,2,12,4,18.66692171,1.351111111
12,proAction,94,2,42,2,1,-1,1,1,1,92.75,76.75,23.41578579,23.1875,0,0,2,13,5,23.41578579,1.351111111
12,proAction,8,1,8,1,2,-1,1,1,1,67.5,92.75,21.74429883,16.875,-5,1,2,5,1,21.74429883,1.351111111
12,proAction,134,3,30,2,1,-1,1,1,1,52.5,75.25,19.19378078,13.125,-6,0,2,10,2,19.19378078,1.351111111
12,proAction,5,1,5,1,2,-1,1,1,1,52,74.25,18.09239114,13,-5,0,2,10,4,18.09239114,1.351111111
12,proAction,58,2,6,2,1,-1,1,1,1,70.375,48.63,21.86132428,17.59375,-4,0,2,10,2,21.86132428,1.351111111
12,proAction,128,3,24,2,1,-1,0,-1,-1,NA,3.25,NA,NaN,NA,0,NA,NA,NA,NA,1.351111111
12,proAction,2,1,2,1,2,-1,1,1,1,35.875,53.38,20.58339211,8.96875,-12,0,2,1,1,20.58339211,1.351111111
12,proAction,129,3,25,1,2,-1,0,-1,-1,NA,20,NA,NaN,NA,0,NA,NA,NA,NA,1.351111111
12,proAction,62,2,10,1,2,-1,0,-1,-1,NA,7.25,NA,NaN,NA,0,NA,NA,NA,NA,1.351111111
12,proAction,11,1,11,1,2,-1,1,1,1,81,74.13,22.71690768,20.25,-2,1,2,13,3,22.71690768,1.351111111
12,proAction,141,3,37,1,2,-1,1,1,1,63.875,71.13,10.49903121,15.96875,5,1,2,5,3,10.49903121,1.351111111
12,proAction,12,1,12,2,1,-1,1,1,1,73.5,53.75,20.51999173,18.375,-2,0,2,12,2,20.51999173,1.351111111
12,proAction,53,2,1,2,1,-1,1,1,1,55.75,43.13,15.49723802,13.9375,-2,0,2,8,2,15.49723802,1.351111111
12,proAction,107,3,3,2,1,-1,1,1,1,75.5,84.75,17.36355259,18.875,2,0,2,12,2,17.36355259,1.351111111
12,proAction,51,1,51,2,1,-1,1,1,1,42.625,68,17.24364572,10.65625,-7,1,2,8,2,17.24364572,1.351111111
12,proAction,95,2,43,1,2,-1,1,1,1,45.875,41.38,15.39500576,11.46875,-4,0,2,7,3,15.39500576,1.351111111
12,proAction,138,3,34,1,2,-1,1,1,1,73.625,74.75,18.6092693,18.40625,0,0,2,10,4,18.6092693,1.351111111
12,proAction,3,1,3,2,1,-1,1,1,1,36.375,66.63,12.61340245,9.09375,-4,1,2,8,4,12.61340245,1.351111111
12,proAction,126,3,22,2,1,-1,0,-1,-1,NA,5.5,NA,NaN,NA,0,NA,NA,NA,NA,1.351111111
12,proAction,55,2,3,2,1,-1,1,1,1,90.375,42.63,23.30631212,22.59375,-1,0,2,14,2,23.30631212,1.351111111
12,proAction,48,1,48,2,1,-1,0,-1,-1,NA,14,NA,NaN,NA,0,NA,NA,NA,NA,1.351111111
12,proAction,88,2,36,2,1,-1,1,1,1,24.375,59.25,7.0485626,6.09375,-1,1,2,5,3,7.0485626,1.351111111
