sub,trialN,actionTime,block,trial,condition,evidenceType,action,OTime,p300Amp,movedYet,timeToAction,gconditionName,gcondition
10,122,21.59768771,3,18,2,1,1,17.05565935,1.931646943,0,-4.542028364,Informative,1
10,122,21.59768771,3,18,2,1,1,18.55612454,-1.171285629,0,-3.041563167,Informative,1
10,122,21.59768771,3,18,2,0,1,19.556511,1.599668741,0,-2.041176712,Informative,1
10,122,21.59768771,3,18,2,1,1,21.55715934,19.30342865,1,-0.040528373,Informative,1
10,122,21.59768771,3,18,2,1,1,22.05733434,11.73953819,1,0.459646629,Informative,1
10,123,11.01669508,3,19,3,1,1,2.750931722,1.197266459,0,-8.265763358,NH,3
10,123,11.01669508,3,19,3,0,1,3.251090798,-10.27536201,0,-7.765604282,NH,3
10,123,11.01669508,3,19,3,1,1,4.251418153,-6.144006729,0,-6.765276927,NH,3
10,123,11.01669508,3,19,3,1,1,6.002006949,-1.290231824,0,-5.014688131,NH,3
10,123,11.01669508,3,19,3,0,1,7.252422276,-8.567290306,0,-3.764272804,NH,3
10,123,11.01669508,3,19,3,0,1,9.002992197,9.397232056,0,-2.013702883,NH,3
10,123,11.01669508,3,19,3,1,1,9.753245381,21.47476006,0,-1.263449699,NH,3
10,123,11.01669508,3,19,3,0,1,11.75391307,10.95453358,1,0.737217986,NH,3
10,123,11.01669508,3,19,3,1,1,12.50416767,4.395349503,1,1.487472585,NH,3
10,123,11.01669508,3,19,3,0,1,13.50448086,-5.608039856,1,2.487785783,NH,3
10,123,11.01669508,3,19,3,1,1,14.75491235,-20.84614563,1,3.738217272,NH,3
10,123,11.01669508,3,19,3,1,1,15.75524395,4.244230747,1,4.738548873,NH,3
10,123,11.01669508,3,19,3,0,1,17.00566376,14.16765118,1,5.988968684,NH,3
10,123,11.01669508,3,19,3,1,1,17.50582992,6.142107487,1,6.489134838,NH,3
10,123,11.01669508,3,19,3,0,1,19.0063259,10.92046165,1,7.989630824,NH,3
10,123,11.01669508,3,19,3,1,1,19.50647448,-0.750968516,1,8.489779401,NH,3
10,123,11.01669508,3,19,3,1,1,20.50681587,6.632008553,1,9.490120794,NH,3
10,123,11.01669508,3,19,3,0,1,23.00764735,0.67376709,1,11.99095227,NH,3
10,124,19.88827763,3,20,2,0,1,0.766874416,4.374281883,0,-19.12140321,Informative,1
10,124,19.88827763,3,20,2,1,1,3.534514664,-2.827019453,0,-16.35376297,Informative,1
10,124,19.88827763,3,20,2,0,1,3.784589779,-8.37157917,0,-16.10368785,Informative,1
10,124,19.88827763,3,20,2,1,1,5.785257936,-11.08619785,0,-14.10301969,Informative,1
10,124,19.88827763,3,20,2,1,1,9.036216023,27.53260994,0,-10.85206161,Informative,1
10,124,19.88827763,3,20,2,0,1,11.28708611,3.501660109,0,-8.601191522,Informative,1
10,124,19.88827763,3,20,2,1,1,11.78715942,-1.984545827,0,-8.101118207,Informative,1
10,124,19.88827763,3,20,2,1,1,14.2880782,-7.369985104,0,-5.600199432,Informative,1
10,124,19.88827763,3,20,2,0,1,15.03834188,-3.475049019,0,-4.849935749,Informative,1
10,124,19.88827763,3,20,2,1,1,15.78857619,-9.582361221,0,-4.09970144,Informative,1
10,124,19.88827763,3,20,2,1,1,17.03899836,5.839958191,0,-2.849279271,Informative,1
10,124,19.88827763,3,20,2,1,1,18.03932701,17.62030029,0,-1.848950619,Informative,1
10,124,19.88827763,3,20,2,0,1,18.78956981,-20.7338295,0,-1.098707817,Informative,1
10,125,NA,3,21,1,1,0,1.250418277,1.380801082,0,NA,Informative,1
10,125,NA,3,21,1,0,0,2.750928183,7.499194145,0,NA,Informative,1
10,125,NA,3,21,1,0,0,5.751903287,3.537298441,0,NA,Informative,1
10,125,NA,3,21,1,0,0,7.502425904,-3.88791275,0,NA,Informative,1
10,125,NA,3,21,1,1,0,8.502818375,1.288980007,0,NA,Informative,1
10,125,NA,3,21,1,0,0,9.503123788,-4.455962181,0,NA,Informative,1
10,125,NA,3,21,1,0,0,10.50346955,8.528765678,0,NA,Informative,1
10,125,NA,3,21,1,0,0,11.75390705,3.165286541,0,NA,Informative,1
10,125,NA,3,21,1,0,0,13.75456742,2.982231379,0,NA,Informative,1
10,125,NA,3,21,1,1,0,14.25471588,-9.606349945,0,NA,Informative,1
10,125,NA,3,21,1,0,0,15.25507402,10.33625412,0,NA,Informative,1
10,125,NA,3,21,1,0,0,16.25538722,1.309385061,0,NA,Informative,1
10,125,NA,3,21,1,1,0,18.02265022,-4.792764664,0,NA,Informative,1
10,126,NA,3,22,1,1,0,2.500822397,-12.33833027,0,NA,Informative,1
10,126,NA,3,22,1,0,0,3.501165088,-17.34803009,0,NA,Informative,1
10,126,NA,3,22,1,0,0,7.269064742,-5.760475636,0,NA,Informative,1
10,126,NA,3,22,1,1,0,9.536492711,11.3435812,0,NA,Informative,1
10,126,NA,3,22,1,0,0,10.28673799,6.02680397,0,NA,Informative,1
10,126,NA,3,22,1,0,0,13.7879124,-1.622340441,0,NA,Informative,1
10,126,NA,3,22,1,0,0,15.05499626,-6.648060799,0,NA,Informative,1
10,126,NA,3,22,1,1,0,15.55516336,-0.656466663,0,NA,Informative,1
10,126,NA,3,22,1,0,0,17.80590628,-2.741024256,0,NA,Informative,1
10,126,NA,3,22,1,1,0,18.80624213,-13.34343624,0,NA,Informative,1
10,126,NA,3,22,1,0,0,20.55683234,-3.485006809,0,NA,Informative,1
10,126,NA,3,22,1,1,0,21.80723339,-5.769023418,0,NA,Informative,1
10,126,NA,3,22,1,0,0,22.55735044,-9.557038307,0,NA,Informative,1
10,127,15.62447132,3,23,2,1,1,1.750592689,-17.02825165,0,-13.87387863,Informative,1
10,127,15.62447132,3,23,2,0,1,3.000909161,-1.052560925,0,-12.62356216,Informative,1
10,127,15.62447132,3,23,2,1,1,5.5185065,-8.572593689,0,-10.10596482,Informative,1
10,127,15.62447132,3,23,2,1,1,8.019339749,-0.166289672,0,-7.605131571,Informative,1
10,127,15.62447132,3,23,2,0,1,9.519840454,4.047059536,0,-6.104630866,Informative,1
10,127,15.62447132,3,23,2,1,1,10.27005046,-1.226677179,0,-5.354420857,Informative,1
10,127,15.62447132,3,23,2,1,1,11.52050177,14.22230244,0,-4.103969551,Informative,1
10,127,15.62447132,3,23,2,1,1,12.52083266,6.374458313,0,-3.103638657,Informative,1
10,127,15.62447132,3,23,2,0,1,13.27108172,-2.916016102,0,-2.353389602,Informative,1
10,127,15.62447132,3,23,2,1,1,14.7715862,4.28962183,0,-0.852885123,Informative,1
10,127,15.62447132,3,23,2,0,1,16.02199256,-9.654001236,1,0.397521239,Informative,1
10,127,15.62447132,3,23,2,0,1,19.53980011,-2.134208202,1,3.915328792,Informative,1
10,127,15.62447132,3,23,2,1,1,20.03999635,-4.658295631,1,4.415525028,Informative,1
10,127,15.62447132,3,23,2,0,1,22.0406093,7.458181381,1,6.416137977,Informative,1
10,127,15.62447132,3,23,2,0,1,23.7912034,3.399555922,1,8.166732082,Informative,1
10,128,21.88901161,3,24,3,1,1,1.25040471,0.033391155,0,-20.6386069,NH,3
10,128,21.88901161,3,24,3,0,1,2.000666152,-7.287300587,0,-19.88834546,NH,3
10,128,21.88901161,3,24,3,1,1,3.251080772,9.004971504,0,-18.63793084,NH,3
10,128,21.88901161,3,24,3,0,1,5.251742912,25.46747971,0,-16.6372687,NH,3
10,128,21.88901161,3,24,3,1,1,6.752243499,9.193135262,0,-15.13676811,NH,3
10,128,21.88901161,3,24,3,0,1,7.252412131,-0.850343704,0,-14.63659948,NH,3
10,128,21.88901161,3,24,3,0,1,9.0029909,4.644231796,0,-12.88602071,NH,3
10,128,21.88901161,3,24,3,1,1,10.00332451,13.38327217,0,-11.8856871,NH,3
10,128,21.88901161,3,24,3,1,1,12.00397355,5.278653622,0,-9.885038058,NH,3
10,128,21.88901161,3,24,3,0,1,12.75423936,-13.84829903,0,-9.134772251,NH,3
10,128,21.88901161,3,24,3,1,1,14.75490268,-18.04120064,0,-7.13410893,NH,3
10,128,21.88901161,3,24,3,0,1,16.25540114,-15.69959927,0,-5.633610467,NH,3
10,128,21.88901161,3,24,3,1,1,17.2557331,-1.474712133,0,-4.633278512,NH,3
10,128,21.88901161,3,24,3,1,1,18.50613698,-4.872502327,0,-3.382874627,NH,3
10,128,21.88901161,3,24,3,0,1,19.00631505,9.615196228,0,-2.882696558,NH,3
10,128,21.88901161,3,24,3,0,1,21.75723026,10.06824207,1,-0.131781352,NH,3
10,128,21.88901161,3,24,3,0,1,22.25730511,2.142919302,1,0.368293498,NH,3
10,129,21.80272628,3,25,4,1,1,3.00100259,4.320500374,0,-18.80172369,NL,4
10,129,21.80272628,3,25,4,0,1,3.501179597,-7.008003712,0,-18.30154668,NL,4
10,129,21.80272628,3,25,4,1,1,5.501835368,-11.96400642,0,-16.30089091,NL,4
10,129,21.80272628,3,25,4,0,1,8.002659652,10.85874939,0,-13.80006663,NL,4
10,129,21.80272628,3,25,4,1,1,9.503168497,7.915424347,0,-12.29955778,NL,4
10,129,21.80272628,3,25,4,1,1,14.25474596,-4.864069939,0,-7.547980318,NL,4
10,129,21.80272628,3,25,4,0,1,14.75491518,-20.61848259,0,-7.047811096,NL,4
10,129,21.80272628,3,25,4,1,1,20.00665916,-6.791028976,0,-1.796067122,NL,4
10,129,21.80272628,3,25,4,1,1,22.00731516,16.33283234,1,0.204588884,NL,4
10,129,21.80272628,3,25,4,0,1,23.50781551,28.40919495,1,1.705089235,NL,4
10,13,NA,1,13,3,0,0,2.750971239,-4.359187603,0,NA,NH,3
10,13,NA,1,13,3,1,0,3.251138102,-6.074192047,0,NA,NH,3
10,13,NA,1,13,3,0,0,6.502214155,-5.264075279,0,NA,NH,3
10,13,NA,1,13,3,1,0,7.002372524,-2.17515707,0,NA,NH,3
10,13,NA,1,13,3,1,0,10.00337157,13.01394176,0,NA,NH,3
10,13,NA,1,13,3,0,0,10.50355188,-7.290576935,0,NA,NH,3
10,13,NA,1,13,3,1,0,12.25413042,9.755149841,0,NA,NH,3
10,13,NA,1,13,3,0,0,12.75429457,3.143614531,0,NA,NH,3
10,13,NA,1,13,3,0,0,15.0050343,1.679445267,0,NA,NH,3
10,13,NA,1,13,3,1,0,16.00537168,-6.035847187,0,NA,NH,3
10,13,NA,1,13,3,0,0,17.50586837,3.05227375,0,NA,NH,3
10,13,NA,1,13,3,0,0,18.50619408,-10.32081127,0,NA,NH,3
10,13,NA,1,13,3,0,0,19.50654314,-17.32155418,0,NA,NH,3
10,13,NA,1,13,3,1,0,20.00668405,-0.694817901,0,NA,NH,3
10,13,NA,1,13,3,0,0,22.00736624,-7.238953114,0,NA,NH,3
10,13,NA,1,13,3,1,0,23.50785491,7.431814194,0,NA,NH,3
10,130,NA,3,26,3,0,0,1.750575584,0.653072596,0,NA,NH,3
10,130,NA,3,26,3,1,0,3.251077704,14.53356361,0,NA,NH,3
10,130,NA,3,26,3,1,0,3.751254358,2.162306786,0,NA,NH,3
10,130,NA,3,26,3,0,0,4.251413434,-6.812819958,0,NA,NH,3
10,130,NA,3,26,3,1,0,4.75159056,-12.89605331,0,NA,NH,3
10,130,NA,3,26,3,0,0,7.002332298,-0.631410003,0,NA,NH,3
10,130,NA,3,26,3,1,0,8.252743378,-4.011631489,0,NA,NH,3
10,130,NA,3,26,3,0,0,8.752903398,-9.892188072,0,NA,NH,3
10,130,NA,3,26,3,1,0,10.50349656,-4.574076653,0,NA,NH,3
10,130,NA,3,26,3,0,0,11.25374703,-0.43886593,0,NA,NH,3
10,130,NA,3,26,3,1,0,11.75390504,12.58123016,0,NA,NH,3
10,130,NA,3,26,3,0,0,14.25473794,22.01364708,0,NA,NH,3
10,130,NA,3,26,3,1,0,15.25507804,14.28743649,0,NA,NH,3
10,130,NA,3,26,3,0,0,16.50548687,6.293720722,0,NA,NH,3
10,130,NA,3,26,3,1,0,19.25639736,-0.474481583,0,NA,NH,3
10,130,NA,3,26,3,0,0,19.7565752,-10.41330814,0,NA,NH,3
10,130,NA,3,26,3,1,0,20.75689016,1.035961986,0,NA,NH,3
10,130,NA,3,26,3,0,0,21.25705726,6.79118824,0,NA,NH,3
10,130,NA,3,26,3,0,0,22.25740809,-0.407026827,0,NA,NH,3
10,131,NA,3,27,3,1,0,1.75058738,-10.4406929,0,NA,NH,3
10,131,NA,3,27,3,0,0,3.501158835,-33.134552,0,NA,NH,3
10,131,NA,3,27,3,1,0,4.501495272,2.705173731,0,NA,NH,3
10,131,NA,3,27,3,0,0,5.751916027,-0.791425765,0,NA,NH,3
10,131,NA,3,27,3,1,0,7.002310592,13.77279282,0,NA,NH,3
10,131,NA,3,27,3,0,0,9.002995736,23.93632126,0,NA,NH,3
10,131,NA,3,27,3,1,0,10.00331908,13.99154854,0,NA,NH,3
10,131,NA,3,27,3,0,0,11.00366377,-7.057118893,0,NA,NH,3
10,131,NA,3,27,3,1,0,12.25407285,-9.991905212,0,NA,NH,3
10,131,NA,3,27,3,0,0,14.00465752,-4.930794716,0,NA,NH,3
10,131,NA,3,27,3,0,0,15.25506305,-11.15543938,0,NA,NH,3
10,131,NA,3,27,3,1,0,16.00532626,1.603474498,0,NA,NH,3
10,131,NA,3,27,3,0,0,16.75556281,5.227659225,0,NA,NH,3
10,131,NA,3,27,3,1,0,19.50647472,5.544511318,0,NA,NH,3
10,131,NA,3,27,3,0,0,20.00665302,-7.618478775,0,NA,NH,3
10,131,NA,3,27,3,0,0,22.00731894,10.59334564,0,NA,NH,3
10,131,NA,3,27,3,0,0,23.00764523,7.103334427,0,NA,NH,3
10,131,NA,3,27,3,1,0,23.5078095,0.93847394,0,NA,NH,3
10,132,23.7629858,3,28,4,1,1,1.000331248,3.253387213,0,-22.76265455,NL,4
10,132,23.7629858,3,28,4,0,1,2.750916505,2.733718157,0,-21.0120693,NL,4
10,132,23.7629858,3,28,4,1,1,8.002656703,8.74011898,0,-15.7603291,NL,4
10,132,23.7629858,3,28,4,0,1,9.253068963,-0.554593801,0,-14.50991684,NL,4
10,132,23.7629858,3,28,4,1,1,12.00398912,9.2491436,0,-11.75899668,NL,4
10,132,23.7629858,3,28,4,0,1,12.7542252,-10.20093822,0,-11.0087606,NL,4
10,132,23.7629858,3,28,4,0,1,14.50479984,-19.19038963,0,-9.258185958,NL,4
10,132,23.7629858,3,28,4,0,1,17.50580361,-0.172219291,0,-6.257182188,NL,4
10,132,23.7629858,3,28,4,1,1,18.75621953,14.82813454,0,-5.006766271,NL,4
10,132,23.7629858,3,28,4,1,1,20.50680726,4.621276379,0,-3.256178538,NL,4
10,132,23.7629858,3,28,4,0,1,21.00697778,-6.589519978,0,-2.756008018,NL,4
10,132,23.7629858,3,28,4,1,1,22.75754475,-3.343152761,0,-1.005441046,NL,4
10,133,14.95775712,3,29,3,1,1,2.000665326,2.590212584,0,-12.95709179,NH,3
10,133,14.95775712,3,29,3,0,1,3.751249757,-4.205434322,0,-11.20650736,NH,3
10,133,14.95775712,3,29,3,1,1,5.001669921,-6.157829762,0,-9.956087199,NH,3
10,133,14.95775712,3,29,3,0,1,5.501831711,-12.58503246,0,-9.455925409,NH,3
10,133,14.95775712,3,29,3,1,1,8.752783782,-0.535398841,0,-6.204973338,NH,3
10,133,14.95775712,3,29,3,0,1,9.253074744,-6.247096539,0,-5.704682376,NH,3
10,133,14.95775712,3,29,3,1,1,9.753246325,-13.0683012,0,-5.204510795,NH,3
10,133,14.95775712,3,29,3,1,1,11.00365198,-2.441071033,0,-3.954105141,NH,3
10,133,14.95775712,3,29,3,0,1,11.75390917,-19.9203186,0,-3.203847947,NH,3
10,133,14.95775712,3,29,3,1,1,14.5048055,-1.278652668,0,-0.452951615,NH,3
10,133,14.95775712,3,29,3,1,1,15.5051502,-6.048883915,1,0.547393081,NH,3
10,133,14.95775712,3,29,3,0,1,16.00530479,-3.461040258,1,1.047547674,NH,3
10,133,14.95775712,3,29,3,1,1,17.25565618,15.30359077,1,2.297899065,NH,3
10,133,14.95775712,3,29,3,1,1,18.50614217,17.66181946,1,3.548385053,NH,3
10,133,14.95775712,3,29,3,0,1,19.50647708,18.32883644,1,4.548719957,NH,3
10,133,14.95775712,3,29,3,1,1,20.75689205,-0.075894788,1,5.799134931,NH,3
10,133,14.95775712,3,29,3,0,1,23.50780077,8.47912693,1,8.550043649,NH,3
10,134,13.53135154,3,30,3,1,1,3.000999051,-0.2716842,0,-10.53035249,NH,3
10,134,13.53135154,3,30,3,1,1,3.501162374,0.511829376,0,-10.03018917,NH,3
10,134,13.53135154,3,30,3,0,1,3.751253178,-7.828598022,0,-9.780098362,NH,3
10,134,13.53135154,3,30,3,1,1,4.751570977,-5.243386269,0,-8.779780563,NH,3
10,134,13.53135154,3,30,3,0,1,6.252087372,-13.63347054,0,-7.279264168,NH,3
10,134,13.53135154,3,30,3,1,1,6.752239842,-5.570773602,0,-6.779111698,NH,3
10,134,13.53135154,3,30,3,1,1,8.50282734,-3.17575717,0,-5.0285242,NH,3
10,134,13.53135154,3,30,3,0,1,9.753237241,3.96380043,0,-3.778114299,NH,3
10,134,13.53135154,3,30,3,1,1,10.25341189,-11.09384441,0,-3.27793965,NH,3
10,134,13.53135154,3,30,3,0,1,11.25366009,2.575891972,0,-2.277691451,NH,3
10,134,13.53135154,3,30,3,1,1,13.00432769,20.86136627,0,-0.527023855,NH,3
10,134,13.53135154,3,30,3,1,1,13.75457497,12.00374794,1,0.223223431,NH,3
10,134,13.53135154,3,30,3,0,1,14.75490881,20.26033592,1,1.223557274,NH,3
10,134,13.53135154,3,30,3,1,1,15.50515976,5.683962345,1,1.973808216,NH,3
10,134,13.53135154,3,30,3,0,1,17.25573086,1.73244679,1,3.724379317,NH,3
10,134,13.53135154,3,30,3,1,1,18.00597838,-19.31250954,1,4.474626838,NH,3
10,134,13.53135154,3,30,3,1,1,20.25672731,8.970902443,1,6.725375772,NH,3
10,135,NA,3,31,4,0,0,2.000668629,12.34804821,0,NA,NL,4
10,135,NA,3,31,4,1,0,3.751256599,0.940398037,0,NA,NL,4
10,135,NA,3,31,4,0,0,7.002340319,-3.279640913,0,NA,NL,4
10,135,NA,3,31,4,0,0,12.7542462,13.37908936,0,NA,NL,4
10,135,NA,3,31,4,0,0,20.00666093,24.15273476,0,NA,NL,4
10,135,NA,3,31,4,0,0,21.00698333,-2.703782082,0,NA,NL,4
10,136,NA,3,32,4,0,0,1.500502946,25.02064705,0,NA,NL,4
10,136,NA,3,32,4,1,0,2.250753889,22.92621231,0,NA,NL,4
10,136,NA,3,32,4,0,0,3.251087614,47.12827301,0,NA,NL,4
10,136,NA,3,32,4,1,0,4.001335724,27.61592674,0,NA,NL,4
10,136,NA,3,32,4,0,0,7.002341027,-7.073585033,0,NA,NL,4
10,136,NA,3,32,4,0,0,8.50283607,-1.218486309,0,NA,NL,4
10,136,NA,3,32,4,1,0,9.003006471,-15.4992733,0,NA,NL,4
10,136,NA,3,32,4,0,0,10.00334043,-3.805915594,0,NA,NL,4
10,136,NA,3,32,4,0,0,11.50383465,9.179524422,0,NA,NL,4
10,136,NA,3,32,4,1,0,15.00498865,-3.514313698,0,NA,NL,4
10,136,NA,3,32,4,0,0,18.75623675,3.757053614,0,NA,NL,4
10,136,NA,3,32,4,1,0,20.00665644,-1.59386456,0,NA,NL,4
10,137,NA,3,33,3,0,0,2.25074162,-5.795066833,0,NA,NH,3
10,137,NA,3,33,3,1,0,3.501158127,-0.885757685,0,NA,NH,3
10,137,NA,3,33,3,0,0,5.751913904,11.00142956,0,NA,NH,3
10,137,NA,3,33,3,1,0,6.752247392,10.97200489,0,NA,NH,3
10,137,NA,3,33,3,0,0,8.252748215,18.84713745,0,NA,NH,3
10,137,NA,3,33,3,0,0,9.753229219,-0.456819475,0,NA,NH,3
10,137,NA,3,33,3,1,0,10.25340198,-9.892327309,0,NA,NH,3
10,137,NA,3,33,3,0,0,11.75390103,4.626000404,0,NA,NH,3
10,137,NA,3,33,3,1,0,13.2543864,6.73463583,0,NA,NH,3
10,137,NA,3,33,3,0,0,14.50481789,-5.063005447,0,NA,NH,3
10,137,NA,3,33,3,0,0,15.50514065,-3.124569416,0,NA,NH,3
10,137,NA,3,33,3,1,0,17.25572791,0.977531552,0,NA,NH,3
10,137,NA,3,33,3,0,0,18.25606175,11.46415329,0,NA,NH,3
10,137,NA,3,33,3,1,0,19.756568,6.356965065,0,NA,NH,3
10,137,NA,3,33,3,1,0,20.75689193,-21.47286987,0,NA,NH,3
10,137,NA,3,33,3,0,0,21.75721811,0.61991179,0,NA,NH,3
10,137,NA,3,33,3,1,0,23.25771374,-4.225161076,0,NA,NH,3
10,138,NA,3,34,1,0,0,2.517485862,-11.95787907,0,NA,Informative,1
10,138,NA,3,34,1,1,0,3.767938112,-3.689434767,0,NA,Informative,1
10,138,NA,3,34,1,0,0,5.518501545,-5.974324226,0,NA,Informative,1
10,138,NA,3,34,1,1,0,6.01862417,-28.95927048,0,NA,Informative,1
10,138,NA,3,34,1,0,0,8.019293035,-4.19890213,0,NA,Informative,1
10,138,NA,3,34,1,0,0,10.52016934,20.52395058,0,NA,Informative,1
10,138,NA,3,34,1,1,0,12.77090813,16.37577629,0,NA,Informative,1
10,138,NA,3,34,1,0,0,14.27137333,-10.13466263,0,NA,Informative,1
10,138,NA,3,34,1,0,0,17.80585508,-9.437055588,0,NA,Informative,1
10,138,NA,3,34,1,1,0,18.80625888,-13.37392044,0,NA,Informative,1
10,138,NA,3,34,1,0,0,20.30674708,10.86193371,0,NA,Informative,1
10,138,NA,3,34,1,0,0,23.05766771,21.85657501,0,NA,Informative,1
10,139,NA,3,35,1,0,0,1.750579005,-4.872119904,0,NA,Informative,1
10,139,NA,3,35,1,1,0,2.750916976,1.448911905,0,NA,Informative,1
10,139,NA,3,35,1,0,0,4.251405531,-3.375104427,0,NA,Informative,1
10,139,NA,3,35,1,1,0,5.01824668,-9.346329689,0,NA,Informative,1
10,139,NA,3,35,1,0,0,7.018994464,-6.815962315,0,NA,Informative,1
10,139,NA,3,35,1,0,0,10.77024186,13.65203571,0,NA,Informative,1
10,139,NA,3,35,1,1,0,12.27068476,34.97566986,0,NA,Informative,1
10,139,NA,3,35,1,1,0,13.78790591,6.175742626,0,NA,Informative,1
10,139,NA,3,35,1,0,0,14.78824353,-19.28331757,0,NA,Informative,1
10,139,NA,3,35,1,0,0,17.28908515,4.553225994,0,NA,Informative,1
10,139,NA,3,35,1,0,0,18.78956781,-27.3234005,0,NA,Informative,1
10,139,NA,3,35,1,0,0,19.78990932,11.5331583,0,NA,Informative,1
10,139,NA,3,35,1,1,0,20.30675994,3.860130548,0,NA,Informative,1
10,139,NA,3,35,1,1,0,21.55715745,-0.062746122,0,NA,Informative,1
10,139,NA,3,35,1,1,0,23.80790108,-3.692888975,0,NA,Informative,1
10,14,NA,1,14,4,1,0,1.000328298,16.48379517,0,NA,NL,4
10,14,NA,1,14,4,0,0,3.251087613,5.002067089,0,NA,NL,4
10,14,NA,1,14,4,0,0,5.751919801,4.365214825,0,NA,NL,4
10,14,NA,1,14,4,1,0,6.252079232,-8.02521801,0,NA,NL,4
10,14,NA,1,14,4,1,0,10.75358028,3.581059933,0,NA,NL,4
10,14,NA,1,14,4,0,0,12.25406648,-9.496020317,0,NA,NL,4
10,14,NA,1,14,4,0,0,13.2544074,-1.791782141,0,NA,NL,4
10,14,NA,1,14,4,1,0,14.00465728,2.031022787,0,NA,NL,4
10,14,NA,1,14,4,0,0,19.50647991,6.033061981,0,NA,NL,4
10,14,NA,1,14,4,1,0,21.00697566,4.34894371,0,NA,NL,4
10,14,NA,1,14,4,0,0,23.25772223,26.93570709,0,NA,NL,4
10,140,NA,3,36,1,0,0,0.750155273,21.0186615,0,NA,Informative,1
10,140,NA,3,36,1,1,0,2.750868021,-4.098862648,0,NA,Informative,1
10,140,NA,3,36,1,0,0,3.251073339,-13.94096756,0,NA,Informative,1
10,140,NA,3,36,1,0,0,4.501430274,-14.59328556,0,NA,Informative,1
10,140,NA,3,36,1,0,0,5.751900219,-17.87569427,0,NA,Informative,1
10,140,NA,3,36,1,1,0,8.252732172,-15.69799709,0,NA,Informative,1
10,140,NA,3,36,1,0,0,9.002905847,-18.1594696,0,NA,Informative,1
10,140,NA,3,36,1,0,0,12.00398334,24.35800934,0,NA,Informative,1
10,140,NA,3,36,1,1,0,12.50414891,-9.357430458,0,NA,Informative,1
10,140,NA,3,36,1,0,0,13.00427543,-8.469047546,0,NA,Informative,1
10,140,NA,3,36,1,0,0,14.25472756,-13.27336216,0,NA,Informative,1
10,140,NA,3,36,1,0,0,17.77256909,-4.598423481,0,NA,Informative,1
10,140,NA,3,36,1,1,0,20.03987319,20.07387733,0,NA,Informative,1
10,140,NA,3,36,1,0,0,21.54047959,7.721801281,0,NA,Informative,1
10,141,NA,3,37,3,0,0,0.750243039,-6.876264095,0,NA,NH,3
10,141,NA,3,37,3,1,0,1.250408367,-13.35509491,0,NA,NH,3
10,141,NA,3,37,3,1,0,3.251070626,7.805707932,0,NA,NH,3
10,141,NA,3,37,3,0,0,4.251414142,-7.429193497,0,NA,NH,3
10,141,NA,3,37,3,0,0,5.251742676,0.262949914,0,NA,NH,3
10,141,NA,3,37,3,1,0,5.751882996,-14.33170509,0,NA,NH,3
10,141,NA,3,37,3,0,0,7.252407648,-5.426836491,0,NA,NH,3
10,141,NA,3,37,3,0,0,8.252740665,7.807130337,0,NA,NH,3
10,141,NA,3,37,3,1,0,9.753241606,13.28578091,0,NA,NH,3
10,141,NA,3,37,3,1,0,11.25367424,15.14920235,0,NA,NH,3
10,141,NA,3,37,3,0,0,12.0039896,-7.15444994,0,NA,NH,3
10,141,NA,3,37,3,1,0,14.2547278,-1.457817912,0,NA,NH,3
10,141,NA,3,37,3,0,0,15.25506588,-2.849657774,0,NA,NH,3
10,141,NA,3,37,3,1,0,16.75555963,5.793901443,0,NA,NH,3
10,141,NA,3,37,3,0,0,18.75621245,15.87913322,0,NA,NH,3
10,141,NA,3,37,3,1,0,20.75689111,-0.064035743,0,NA,NH,3
10,141,NA,3,37,3,0,0,21.75722436,-3.699619293,0,NA,NH,3
10,142,19.72936207,3,38,2,0,1,1.000384686,19.44364357,0,-18.72897738,Informative,1
10,142,19.72936207,3,38,2,1,1,3.001059567,-2.93839407,0,-16.7283025,Informative,1
10,142,19.72936207,3,38,2,0,1,3.751299066,-5.949970722,0,-15.978063,Informative,1
10,142,19.72936207,3,38,2,1,1,5.251721796,-8.043134689,0,-14.47764027,Informative,1
10,142,19.72936207,3,38,2,0,1,7.002366154,-6.746507645,0,-12.72699592,Informative,1
10,142,19.72936207,3,38,2,1,1,7.502555547,-14.76118374,0,-12.22680652,Informative,1
10,142,19.72936207,3,38,2,0,1,10.27014177,-9.152884483,0,-9.459220303,Informative,1
10,142,19.72936207,3,38,2,1,1,11.02039707,-3.006970167,0,-8.708964996,Informative,1
10,142,19.72936207,3,38,2,0,1,11.77062891,3.323271275,0,-7.958733164,Informative,1
10,142,19.72936207,3,38,2,1,1,14.5215493,2.205817699,0,-5.207812767,Informative,1
10,142,19.72936207,3,38,2,0,1,16.27213067,-9.958341599,0,-3.457231403,Informative,1
10,142,19.72936207,3,38,2,1,1,18.27278962,-5.402929783,0,-1.456572447,Informative,1
10,142,19.72936207,3,38,2,0,1,20.77361922,15.60733891,1,1.044257145,Informative,1
10,142,19.72936207,3,38,2,1,1,22.79096771,4.674403667,1,3.061605636,Informative,1
10,143,15.45560737,3,39,2,1,1,1.000311548,-5.978550434,0,-14.45529582,Informative,1
10,143,15.45560737,3,39,2,0,1,1.500488791,-3.438474417,0,-13.95511858,Informative,1
10,143,15.45560737,3,39,2,1,1,5.25173843,8.671478271,0,-10.20386894,Informative,1
10,143,15.45560737,3,39,2,0,1,6.001993029,-13.90709209,0,-9.453614341,Informative,1
